candidate_id,age,gender,surname,surname_category,hometown_state,hometown_type,education_level,education_num,years_experience,university_tier,previous_company_tier,skill_score,certifications_count,expected_salary,interview_score,hiring_decision,experience_per_age,skill_per_experience,certifications_per_year,salary_per_skill,is_male,is_female,is_general,is_obc,is_sc,is_st,is_tier1_uni,is_tier2_uni,is_tier3_uni,hours_per_week,occupation
CAND_00131,28,Male,Chamar,SC,West Bengal,Tier2_city,High School,1,5,Tier3,Tier3,67.4,2,7.97,7.2,1,0.62,11.23,0.33,0.12,1,0,0,0,1,0,0,0,1,10,Tech
CAND_00132,44,Male,Reddy,General,Gujarat,Tier2_city,Bachelor,2,18,Tier1,Tier1,80.8,3,29.94,8.8,1,0.75,4.25,0.16,0.37,1,0,1,0,0,0,1,0,0,36,Tech
CAND_00133,43,Male,Jat,OBC,Uttar Pradesh,Rural,Master,3,15,Tier3,Tier3,78.3,6,25.88,7.7,1,0.65,4.89,0.38,0.33,1,0,0,1,0,0,0,0,1,30,Tech
CAND_00134,38,Male,Jat,OBC,Uttar Pradesh,Metro,Master,3,13,Tier3,Tier3,92.2,3,24.45,7.9,1,0.72,6.59,0.21,0.26,1,0,0,1,0,0,0,0,1,26,Tech
CAND_00135,29,Female,Bhil,ST,Jharkhand,Tier2_city,Bachelor,2,4,Tier3,Tier3,57.9,3,10.24,6.4,1,0.44,11.58,0.6,0.17,0,1,0,0,0,1,0,0,1,8,Tech
CAND_00136,47,Male,Koli,ST,Madhya Pradesh,Tier2_city,Bachelor,2,21,Tier1,Tier2,80.9,4,28.97,8.6,1,0.78,3.68,0.18,0.35,1,0,0,0,0,1,1,0,0,42,Tech
CAND_00137,21,Male,Kumar,General,Gujarat,Metro,Master,3,0,Tier2,Tier1,83,7,13.78,7.5,1,0,83,7,0.16,1,0,1,0,0,0,0,1,0,0,Tech
CAND_00138,21,Female,Teli,OBC,Bihar,Rural,Bachelor,2,0,Tier1,Tier1,62.7,1,14.7,6.9,1,0,62.7,1,0.23,0,1,0,1,0,0,1,0,0,0,Tech
CAND_00139,31,Male,Valmiki,SC,Haryana,Metro,Master,3,7,Tier3,Tier2,77.2,6,16.82,9.1,1,0.64,9.65,0.75,0.22,1,0,0,0,1,0,0,0,1,14,Tech
CAND_00140,50,Female,Chamar,SC,West Bengal,Tier2_city,Master,3,19,Tier1,Tier1,77.6,5,35.12,7.5,1,0.63,3.88,0.25,0.45,0,1,0,0,1,0,1,0,0,38,Tech
CAND_00141,30,Female,Verma,General,Gujarat,Rural,Bachelor,2,6,Tier2,Tier2,63.3,3,11.59,8.4,1,0.6,9.04,0.43,0.18,0,1,1,0,0,0,0,1,0,12,Tech
CAND_00142,30,Male,Sharma,General,Karnataka,Tier2_city,Bachelor,2,7,Tier2,Tier2,72.7,6,13.17,8.9,1,0.7,9.09,0.75,0.18,1,0,1,0,0,0,0,1,0,14,Tech
CAND_00143,21,Male,Mehta,General,Karnataka,Tier2_city,Bachelor,2,0,Tier2,Tier3,73.5,5,7.65,8.5,1,0,73.5,5,0.1,1,0,1,0,0,0,0,1,0,0,Tech
CAND_00144,39,Male,Kumar,General,Gujarat,Metro,Master,3,15,Tier2,Tier2,75.3,3,20.82,9.8,1,0.79,4.71,0.19,0.27,1,0,1,0,0,0,0,1,0,30,Tech
CAND_00145,39,Male,Singh,General,Gujarat,Metro,Bachelor,2,12,Tier2,Tier2,70.3,4,17.82,7,0,0.63,5.41,0.31,0.25,1,0,1,0,0,0,0,1,0,24,Tech
CAND_00146,38,Male,Lodhi,OBC,Bihar,Rural,Bachelor,2,13,Tier1,Tier2,68.1,0,26.41,8.6,0,0.72,4.86,0,0.38,1,0,0,1,0,0,1,0,0,26,Tech
CAND_00147,26,Female,Yadav,OBC,Rajasthan,Tier2_city,PhD,4,1,Tier3,Tier3,85.2,5,12.99,9.3,1,0.17,42.6,2.5,0.15,0,1,0,1,0,0,0,0,1,2,Tech
CAND_00148,26,Male,Lodhi,OBC,Rajasthan,Rural,Bachelor,2,3,Tier1,Tier1,57.7,2,14.86,5.3,1,0.5,14.42,0.5,0.25,1,0,0,1,0,0,1,0,0,6,Tech
CAND_00149,21,Male,Gujjar,OBC,Bihar,Rural,High School,1,0,Tier3,Tier3,50.3,2,7.53,8.6,1,0,50.3,2,0.15,1,0,0,1,0,0,0,0,1,0,Tech
CAND_00150,32,Male,Gupta,General,Maharashtra,Tier2_city,Bachelor,2,8,Tier2,Tier1,84.4,6,13.01,10,1,0.67,9.38,0.67,0.15,1,0,1,0,0,0,0,1,0,16,Tech
CAND_00151,23,Female,Jatav,SC,Uttar Pradesh,Rural,Bachelor,2,0,Tier2,Tier3,60.7,1,7.12,8.7,1,0,60.7,1,0.12,0,1,0,0,1,0,0,1,0,0,Tech
CAND_00152,22,Male,Gond,ST,Assam,Tier2_city,Bachelor,2,0,Tier3,Tier3,60.9,2,7.77,7.4,1,0,60.9,2,0.13,1,0,0,0,0,1,0,0,1,0,Tech
CAND_00153,28,Male,Koli,OBC,Madhya Pradesh,Rural,Bachelor,2,4,Tier2,Tier3,68.7,3,9.81,8.7,1,0.5,13.74,0.6,0.14,1,0,0,1,0,0,0,1,0,8,Tech
CAND_00154,28,Male,Balai,SC,Uttar Pradesh,Rural,Master,3,4,Tier3,Tier1,58.6,3,11.63,6.4,1,0.5,11.72,0.6,0.2,1,0,0,0,1,0,0,0,1,8,Tech
CAND_00155,27,Other,Verma,General,Tamil Nadu,Metro,Bachelor,2,3,Tier1,Tier2,65.2,2,14.25,7.6,1,0.43,16.3,0.5,0.22,0,0,1,0,0,0,1,0,0,6,Tech
CAND_00156,35,Male,Paswan,SC,Haryana,Rural,Master,3,11,Tier3,Tier2,68.4,5,16.38,5.6,1,0.73,5.7,0.42,0.24,1,0,0,0,1,0,0,0,1,22,Tech
CAND_00157,32,Female,Patel,General,Maharashtra,Rural,Master,3,4,Tier2,Tier2,67.1,2,12.12,5.7,1,0.33,13.42,0.4,0.18,0,1,1,0,0,0,0,1,0,8,Tech
CAND_00158,29,Female,Singh,General,Maharashtra,Tier2_city,Bachelor,2,5,Tier2,Tier2,63.4,1,12.82,9,1,0.56,10.57,0.17,0.2,0,1,1,0,0,0,0,1,0,10,Tech
CAND_00159,33,Male,Reddy,General,Delhi,Tier2_city,High School,1,9,Tier2,Tier1,63.8,3,16.61,8.1,1,0.69,6.38,0.3,0.26,1,0,1,0,0,0,0,1,0,18,Tech
CAND_00160,24,Female,Jat,OBC,Madhya Pradesh,Rural,Bachelor,2,0,Tier1,Tier2,60.5,2,18.21,7.1,1,0,60.5,2,0.3,0,1,0,1,0,0,1,0,0,0,Tech
CAND_00161,32,Male,Mehta,General,Delhi,Tier2_city,Bachelor,2,8,Tier1,Tier1,68.4,9,23.8,8.3,0,0.67,7.6,1,0.34,1,0,1,0,0,0,1,0,0,16,Tech
CAND_00162,33,Female,Kurmi,OBC,Bihar,Tier2_city,PhD,4,9,Tier1,Tier1,75.6,6,24.9,9.4,1,0.69,7.56,0.6,0.33,0,1,0,1,0,0,1,0,0,18,Tech
CAND_00163,21,Female,Mehta,General,Gujarat,Tier2_city,Bachelor,2,0,Tier3,Tier2,59.7,4,6.59,9.4,0,0,59.7,4,0.11,0,1,1,0,0,0,0,0,1,0,Tech
CAND_00164,39,Female,Valmiki,SC,Rajasthan,Tier2_city,High School,1,13,Tier2,Tier2,61.4,2,17.65,7.3,1,0.68,4.39,0.14,0.28,0,1,0,0,1,0,0,1,0,26,Tech
CAND_00165,24,Male,Kurmi,OBC,Madhya Pradesh,Tier2_city,Bachelor,2,1,Tier3,Tier3,55.7,4,10.33,6.3,0,0.25,27.85,2,0.18,1,0,0,1,0,0,0,0,1,2,Tech
CAND_00166,32,Female,Sharma,General,Tamil Nadu,Metro,Bachelor,2,7,Tier1,Tier1,82.6,3,18.12,7,1,0.58,10.32,0.38,0.22,0,1,1,0,0,0,1,0,0,14,Tech
CAND_00167,41,Male,Reddy,General,Maharashtra,Rural,Bachelor,2,15,Tier1,Tier1,58,1,26.51,10,1,0.71,3.62,0.06,0.45,1,0,1,0,0,0,1,0,0,30,Tech
CAND_00168,39,Male,Valmiki,SC,Rajasthan,Tier2_city,High School,1,14,Tier2,Tier2,80.9,3,17.86,7.2,1,0.74,5.39,0.2,0.22,1,0,0,0,1,0,0,1,0,28,Tech
CAND_00169,32,Male,Reddy,General,Karnataka,Metro,Bachelor,2,8,Tier3,Tier2,58,1,12.74,10,0,0.67,6.44,0.11,0.22,1,0,1,0,0,0,0,0,1,16,Tech
CAND_00170,29,Female,Yadav,OBC,Bihar,Metro,Bachelor,2,4,Tier1,Tier2,59.2,6,17.2,8.6,1,0.44,11.84,1.2,0.29,0,1,0,1,0,0,1,0,0,8,Tech
CAND_00171,39,Female,Teli,OBC,Maharashtra,Metro,Bachelor,2,14,Tier1,Tier1,74.5,5,27.34,9.6,1,0.74,4.97,0.33,0.36,0,1,0,1,0,0,1,0,0,28,Tech
CAND_00172,37,Male,Sharma,General,Delhi,Metro,PhD,4,14,Tier1,Tier1,100,2,28.23,6.9,0,0.82,6.67,0.13,0.28,1,0,1,0,0,0,1,0,0,28,Tech
CAND_00173,27,Male,Kumar,General,Delhi,Tier2_city,Bachelor,2,4,Tier2,Tier2,63,2,10.28,9.5,1,0.57,12.6,0.4,0.16,1,0,1,0,0,0,0,1,0,8,Tech
CAND_00174,25,Male,Lodhi,OBC,Maharashtra,Rural,Master,3,2,Tier3,Tier1,88.6,4,10.64,8,1,0.4,29.53,1.33,0.12,1,0,0,1,0,0,0,0,1,4,Tech
CAND_00175,21,Female,Patel,General,Karnataka,Metro,Bachelor,2,0,Tier3,Tier3,55.7,3,5.02,7.2,1,0,55.7,3,0.09,0,1,1,0,0,0,0,0,1,0,Tech
CAND_00176,33,Male,Singh,General,Maharashtra,Rural,Master,3,8,Tier1,Tier1,79.4,4,25.85,6.5,1,0.62,8.82,0.44,0.32,1,0,1,0,0,0,1,0,0,16,Tech
CAND_00177,31,Female,Sharma,General,Karnataka,Metro,Bachelor,2,5,Tier1,Tier1,71.8,1,17.1,7.9,1,0.45,11.97,0.17,0.23,0,1,1,0,0,0,1,0,0,10,Tech
CAND_00178,41,Male,Mehta,General,Tamil Nadu,Tier2_city,PhD,4,15,Tier2,Tier2,86.3,6,25.28,10,1,0.71,5.39,0.38,0.29,1,0,1,0,0,0,0,1,0,30,Tech
CAND_00179,34,Female,Reddy,General,Tamil Nadu,Tier2_city,Master,3,9,Tier1,Tier1,70.6,5,23.6,8.9,1,0.64,7.06,0.5,0.33,0,1,1,0,0,0,1,0,0,18,Tech
CAND_00180,42,Male,Bharia,ST,Jharkhand,Rural,PhD,4,15,Tier3,Tier3,86.4,2,23.5,9.5,1,0.68,5.4,0.12,0.27,1,0,0,0,0,1,0,0,1,30,Tech
CAND_00181,26,Male,Jat,OBC,Rajasthan,Tier2_city,Master,3,3,Tier2,Tier2,77.4,1,14.2,10,1,0.5,19.35,0.25,0.18,1,0,0,1,0,0,0,1,0,6,Tech
CAND_00182,41,Male,Balai,SC,Haryana,Rural,Master,3,17,Tier2,Tier3,66.7,2,24.14,8.9,1,0.81,3.71,0.11,0.36,1,0,0,0,1,0,0,1,0,34,Tech
CAND_00183,27,Female,Mehta,General,Tamil Nadu,Tier2_city,Master,3,2,Tier1,Tier2,80.2,0,20.19,9.2,1,0.29,26.73,0,0.25,0,1,1,0,0,0,1,0,0,4,Tech
CAND_00184,38,Female,Verma,General,Gujarat,Metro,Master,3,11,Tier3,Tier1,87.1,1,21.23,7.1,1,0.61,7.26,0.08,0.24,0,1,1,0,0,0,0,0,1,22,Tech
CAND_00185,21,Male,Valmiki,SC,Haryana,Tier2_city,Bachelor,2,0,Tier2,Tier1,69.6,4,8.47,7.5,1,0,69.6,4,0.12,1,0,0,0,1,0,0,1,0,0,Tech
CAND_00186,33,Female,Saini,OBC,Madhya Pradesh,Metro,Bachelor,2,8,Tier2,Tier2,64.6,4,13.57,7.5,1,0.62,7.18,0.44,0.21,0,1,0,1,0,0,0,1,0,16,Tech
CAND_00187,21,Female,Sharma,General,Maharashtra,Metro,Bachelor,2,0,Tier2,Tier1,84.7,8,9.23,9.5,1,0,84.7,8,0.11,0,1,1,0,0,0,0,1,0,0,Tech
CAND_00188,29,Female,Verma,General,Gujarat,Tier2_city,Master,3,4,Tier1,Tier2,74,6,16.98,8.9,1,0.44,14.8,1.2,0.23,0,1,1,0,0,0,1,0,0,8,Tech
CAND_00189,35,Female,Saini,OBC,Maharashtra,Rural,Bachelor,2,10,Tier1,Tier1,68.9,1,23.7,8.7,0,0.67,6.26,0.09,0.34,0,1,0,1,0,0,1,0,0,20,Tech
CAND_00190,27,Male,Paswan,SC,Punjab,Metro,High School,1,3,Tier1,Tier2,49.6,4,17.24,7.3,1,0.43,12.4,1,0.34,1,0,0,0,1,0,1,0,0,6,Tech
CAND_00191,23,Male,Gupta,General,Tamil Nadu,Metro,Bachelor,2,0,Tier3,Tier2,66.1,1,7.31,7,1,0,66.1,1,0.11,1,0,1,0,0,0,0,0,1,0,Tech
CAND_00192,38,Female,Teli,OBC,Uttar Pradesh,Metro,Master,3,8,Tier2,Tier1,71.9,1,15.65,7,1,0.44,7.99,0.11,0.21,0,1,0,1,0,0,0,1,0,16,Tech
CAND_00193,31,Female,Lodhi,OBC,Uttar Pradesh,Rural,High School,1,5,Tier2,Tier3,58.1,1,10.48,4.3,1,0.45,9.68,0.17,0.18,0,1,0,1,0,0,0,1,0,10,Tech
CAND_00194,28,Female,Bharia,ST,Madhya Pradesh,Rural,Master,3,5,Tier3,Tier2,56.4,4,14.04,8.8,1,0.62,9.4,0.67,0.24,0,1,0,0,0,1,0,0,1,10,Tech
CAND_00195,32,Male,Paswan,SC,Uttar Pradesh,Metro,Bachelor,2,7,Tier3,Tier3,72.8,3,12.73,8.9,1,0.58,9.1,0.38,0.17,1,0,0,0,1,0,0,0,1,14,Tech
CAND_00196,53,Male,Singh,General,Maharashtra,Rural,Bachelor,2,23,Tier2,Tier2,66.6,2,25.07,5.8,1,0.7,2.78,0.08,0.37,1,0,1,0,0,0,0,1,0,46,Tech
CAND_00197,41,Female,Jat,OBC,Rajasthan,Tier2_city,Bachelor,2,16,Tier2,Tier3,82.2,0,20.52,10,1,0.76,4.84,0,0.25,0,1,0,1,0,0,0,1,0,32,Tech
CAND_00198,41,Female,Chamar,SC,Rajasthan,Tier2_city,Bachelor,2,12,Tier3,Tier1,68.4,1,15.99,5.1,1,0.57,5.26,0.08,0.23,0,1,0,0,1,0,0,0,1,24,Tech
CAND_00199,35,Female,Kurmi,OBC,Uttar Pradesh,Metro,Bachelor,2,8,Tier1,Tier2,78.3,5,19.71,10,1,0.53,8.7,0.56,0.25,0,1,0,1,0,0,1,0,0,16,Tech
CAND_00200,33,Female,Valmiki,SC,Punjab,Metro,Bachelor,2,8,Tier3,Tier2,69.6,3,18.32,5.7,1,0.62,7.73,0.33,0.26,0,1,0,0,1,0,0,0,1,16,Tech
CAND_00201,21,Female,Munda,ST,Odisha,Metro,Master,3,0,Tier2,Tier1,73.5,9,8.73,7.6,1,0,73.5,9,0.12,0,1,0,0,0,1,0,1,0,0,Tech
CAND_00202,26,Male,Gupta,General,Karnataka,Tier2_city,Bachelor,2,3,Tier1,Tier1,79.3,6,17.58,10,1,0.5,19.82,1.5,0.22,1,0,1,0,0,0,1,0,0,6,Tech
CAND_00203,28,Male,Singh,General,Gujarat,Tier2_city,Bachelor,2,4,Tier1,Tier1,63.8,8,18.61,6.3,1,0.5,12.76,1.6,0.29,1,0,1,0,0,0,1,0,0,8,Tech
CAND_00204,21,Female,Jatav,SC,Uttar Pradesh,Tier2_city,Master,3,0,Tier3,Tier3,61,5,11.51,6.4,1,0,61,5,0.19,0,1,0,0,1,0,0,0,1,0,Tech
CAND_00205,22,Female,Mehta,General,Gujarat,Metro,Bachelor,2,0,Tier3,Tier1,71.9,1,4.91,8.3,1,0,71.9,1,0.07,0,1,1,0,0,0,0,0,1,0,Tech
CAND_00206,21,Male,Patel,General,Maharashtra,Metro,High School,1,0,Tier2,Tier2,56.2,1,9.35,5.8,0,0,56.2,1,0.16,1,0,1,0,0,0,0,1,0,0,Tech
CAND_00207,31,Male,Gupta,General,Tamil Nadu,Rural,High School,1,7,Tier2,Tier3,65.4,2,14.84,7.9,1,0.64,8.18,0.25,0.22,1,0,1,0,0,0,0,1,0,14,Tech
CAND_00208,38,Female,Valmiki,SC,Uttar Pradesh,Metro,Bachelor,2,10,Tier3,Tier1,63.2,3,13.83,6.7,1,0.56,5.75,0.27,0.22,0,1,0,0,1,0,0,0,1,20,Tech
CAND_00209,40,Male,Patel,General,Gujarat,Metro,Bachelor,2,13,Tier2,Tier2,66.8,2,16.97,6.4,1,0.65,4.77,0.14,0.25,1,0,1,0,0,0,0,1,0,26,Tech
CAND_00210,35,Male,Teli,OBC,Madhya Pradesh,Metro,Bachelor,2,10,Tier2,Tier2,76.6,2,14.68,8.6,1,0.67,6.96,0.18,0.19,1,0,0,1,0,0,0,1,0,20,Tech
CAND_00211,24,Female,Kumar,General,Karnataka,Metro,Bachelor,2,1,Tier2,Tier1,59.4,4,7.08,8.5,1,0.25,29.7,2,0.12,0,1,1,0,0,0,0,1,0,2,Tech
CAND_00212,21,Female,Mehta,General,Delhi,Tier2_city,Bachelor,2,0,Tier1,Tier1,58.1,3,14.05,9.9,1,0,58.1,3,0.24,0,1,1,0,0,0,1,0,0,0,Tech
CAND_00213,21,Female,Singh,General,Maharashtra,Metro,Bachelor,2,0,Tier2,Tier2,70.2,4,5.61,9.2,1,0,70.2,4,0.08,0,1,1,0,0,0,0,1,0,0,Tech
CAND_00214,21,Male,Verma,General,Karnataka,Metro,Master,3,0,Tier1,Tier2,69.3,4,18.7,8,1,0,69.3,4,0.27,1,0,1,0,0,0,1,0,0,0,Tech
CAND_00215,24,Female,Dhanuk,SC,West Bengal,Rural,Master,3,0,Tier3,Tier2,69.1,2,10.24,7.7,1,0,69.1,2,0.15,0,1,0,0,1,0,0,0,1,0,Tech
CAND_00216,30,Male,Balai,SC,Haryana,Rural,Bachelor,2,6,Tier3,Tier3,48.9,3,13.08,7.5,1,0.6,6.99,0.43,0.26,1,0,0,0,1,0,0,0,1,12,Tech
CAND_00217,23,Male,Dhanuk,SC,Rajasthan,Rural,Bachelor,2,0,Tier2,Tier1,46.6,3,7.44,4.8,1,0,46.6,3,0.16,1,0,0,0,1,0,0,1,0,0,Tech
CAND_00218,34,Female,Singh,General,Gujarat,Rural,Bachelor,2,10,Tier1,Tier1,67.7,1,20.87,8.5,1,0.71,6.15,0.09,0.3,0,1,1,0,0,0,1,0,0,20,Tech
CAND_00219,30,Female,Koli,OBC,Rajasthan,Tier2_city,Bachelor,2,3,Tier3,Tier1,64.7,3,9.3,5.6,1,0.3,16.18,0.75,0.14,0,1,0,1,0,0,0,0,1,6,Tech
CAND_00220,32,Female,Sharma,General,Tamil Nadu,Rural,Bachelor,2,6,Tier3,Tier2,62.8,5,10.66,6.6,1,0.5,8.97,0.71,0.17,0,1,1,0,0,0,0,0,1,12,Tech
CAND_00221,41,Female,Sharma,General,Maharashtra,Tier2_city,Bachelor,2,17,Tier1,Tier1,69.2,1,27.57,9.4,1,0.81,3.84,0.06,0.39,0,1,1,0,0,0,1,0,0,34,Tech
CAND_00222,22,Female,Yadav,OBC,Rajasthan,Rural,Master,3,0,Tier2,Tier1,71.3,4,11.86,10,1,0,71.3,4,0.16,0,1,0,1,0,0,0,1,0,0,Tech
CAND_00223,35,Male,Koli,OBC,Maharashtra,Rural,Master,3,10,Tier2,Tier2,88.2,3,21.42,8.2,0,0.67,8.02,0.27,0.24,1,0,0,1,0,0,0,1,0,20,Tech
CAND_00224,31,Male,Patel,General,Maharashtra,Tier2_city,Bachelor,2,6,Tier2,Tier3,71.9,3,13.26,10,0,0.55,10.27,0.43,0.18,1,0,1,0,0,0,0,1,0,12,Tech
CAND_00225,29,Male,Reddy,General,Tamil Nadu,Rural,Master,3,6,Tier3,Tier3,72.5,6,16.32,7.4,1,0.67,10.36,0.86,0.22,1,0,1,0,0,0,0,0,1,12,Tech
CAND_00226,39,Male,Oraon,ST,Madhya Pradesh,Tier2_city,Master,3,15,Tier2,Tier1,88.3,0,25.46,9.2,1,0.79,5.52,0,0.29,1,0,0,0,0,1,0,1,0,30,Tech
CAND_00227,39,Female,Sharma,General,Gujarat,Metro,Master,3,11,Tier2,Tier2,69.4,2,23.12,10,1,0.58,5.78,0.17,0.33,0,1,1,0,0,0,0,1,0,22,Tech
CAND_00228,24,Male,Oraon,ST,Jharkhand,Tier2_city,Bachelor,2,1,Tier3,Tier1,69.3,1,4.89,7.6,1,0.25,34.65,0.5,0.07,1,0,0,0,0,1,0,0,1,2,Tech
CAND_00229,30,Female,Gond,ST,Chhattisgarh,Rural,Bachelor,2,4,Tier2,Tier2,75.2,4,10.68,8.7,1,0.4,15.04,0.8,0.14,0,1,0,0,0,1,0,1,0,8,Tech
CAND_00230,34,Female,Saini,OBC,Bihar,Rural,Master,3,7,Tier1,Tier1,66.3,0,19.53,10,1,0.5,8.29,0,0.29,0,1,0,1,0,0,1,0,0,14,Tech
CAND_00231,29,Female,Patel,General,Maharashtra,Rural,Master,3,3,Tier3,Tier3,73.5,4,11.76,8.5,1,0.33,18.38,1,0.16,0,1,1,0,0,0,0,0,1,6,Tech
CAND_00232,36,Male,Jatav,SC,West Bengal,Rural,PhD,4,12,Tier3,Tier3,81.7,9,19.96,6.4,0,0.75,6.28,0.69,0.24,1,0,0,0,1,0,0,0,1,24,Tech
CAND_00233,34,Female,Sharma,General,Tamil Nadu,Metro,Bachelor,2,9,Tier1,Tier1,80.2,3,23.34,10,1,0.64,8.02,0.3,0.29,0,1,1,0,0,0,1,0,0,18,Tech
CAND_00234,46,Male,Sharma,General,Maharashtra,Metro,Bachelor,2,21,Tier2,Tier2,85.8,3,26.81,10,1,0.81,3.9,0.14,0.31,1,0,1,0,0,0,0,1,0,42,Tech
CAND_00235,21,Male,Bhangi,SC,Haryana,Rural,Bachelor,2,0,Tier3,Tier3,50,1,6.15,7.4,1,0,50,1,0.12,1,0,0,0,1,0,0,0,1,0,Tech
CAND_00236,31,Female,Patel,General,Karnataka,Tier2_city,Master,3,5,Tier1,Tier2,88.6,2,22.83,8.5,1,0.45,14.77,0.33,0.25,0,1,1,0,0,0,1,0,0,10,Tech
CAND_00237,24,Male,Patel,General,Gujarat,Metro,Master,3,1,Tier1,Tier3,77.6,3,16.92,9.2,0,0.25,38.8,1.5,0.22,1,0,1,0,0,0,1,0,0,2,Tech
CAND_00238,36,Male,Gujjar,OBC,Uttar Pradesh,Metro,High School,1,13,Tier2,Tier1,62.8,2,15.47,6.6,1,0.81,4.49,0.14,0.24,1,0,0,1,0,0,0,1,0,26,Tech
CAND_00239,21,Female,Lodhi,OBC,Madhya Pradesh,Rural,Master,3,0,Tier3,Tier2,62.6,0,9.82,7.4,0,0,62.6,0,0.15,0,1,0,1,0,0,0,0,1,0,Tech
CAND_00240,34,Male,Reddy,General,Gujarat,Rural,Bachelor,2,11,Tier1,Tier2,62.5,0,21.7,7.6,1,0.79,5.21,0,0.34,1,0,1,0,0,0,1,0,0,22,Tech
CAND_00241,26,Female,Reddy,General,Karnataka,Metro,Bachelor,2,1,Tier1,Tier1,67,5,16.75,9.8,1,0.17,33.5,2.5,0.25,0,1,1,0,0,0,1,0,0,2,Tech
CAND_00242,26,Female,Sharma,General,Karnataka,Tier2_city,Bachelor,2,3,Tier1,Tier3,69.7,3,16.58,8.7,1,0.5,17.42,0.75,0.23,0,1,1,0,0,0,1,0,0,6,Tech
CAND_00243,21,Female,Mehta,General,Gujarat,Tier2_city,High School,1,0,Tier3,Tier3,43.3,1,6.64,7.4,1,0,43.3,1,0.15,0,1,1,0,0,0,0,0,1,0,Tech
CAND_00244,28,Male,Dhanuk,SC,Uttar Pradesh,Tier2_city,PhD,4,4,Tier2,Tier2,81.2,3,14.31,9.7,1,0.5,16.24,0.6,0.17,1,0,0,0,1,0,0,1,0,8,Tech
CAND_00245,40,Male,Lodhi,OBC,Bihar,Rural,Master,3,15,Tier3,Tier3,73.4,0,23.32,10,1,0.75,4.59,0,0.31,1,0,0,1,0,0,0,0,1,30,Tech
CAND_00246,31,Female,Jat,OBC,Uttar Pradesh,Metro,Master,3,5,Tier1,Tier2,72,6,24.56,6.9,1,0.45,12,1,0.34,0,1,0,1,0,0,1,0,0,10,Tech
CAND_00247,37,Male,Singh,General,Delhi,Rural,Bachelor,2,13,Tier2,Tier2,67.2,1,18.48,10,1,0.76,4.8,0.07,0.27,1,0,1,0,0,0,0,1,0,26,Tech
CAND_00248,45,Female,Reddy,General,Delhi,Metro,Bachelor,2,20,Tier2,Tier3,90.2,2,24.51,8.1,1,0.8,4.3,0.1,0.27,0,1,1,0,0,0,0,1,0,40,Tech
CAND_00249,34,Female,Singh,General,Gujarat,Tier2_city,Bachelor,2,8,Tier1,Tier1,89.7,2,22.79,8.7,1,0.57,9.97,0.22,0.25,0,1,1,0,0,0,1,0,0,16,Tech
CAND_00250,27,Female,Gupta,General,Gujarat,Metro,High School,1,2,Tier1,Tier1,52.4,2,15.2,5.9,1,0.29,17.47,0.67,0.28,0,1,1,0,0,0,1,0,0,4,Tech
CAND_00251,35,Male,Kumar,General,Gujarat,Rural,Bachelor,2,11,Tier1,Tier1,70.7,3,24.83,4.7,1,0.73,5.89,0.25,0.35,1,0,1,0,0,0,1,0,0,22,Tech
CAND_00252,27,Male,Singh,General,Karnataka,Metro,Master,3,4,Tier2,Tier1,71.7,4,15.15,10,1,0.57,14.34,0.8,0.21,1,0,1,0,0,0,0,1,0,8,Tech
CAND_00253,27,Female,Kumar,General,Karnataka,Tier2_city,Master,3,3,Tier2,Tier2,80.8,3,12.07,8.4,0,0.43,20.2,0.75,0.15,0,1,1,0,0,0,0,1,0,6,Tech
CAND_00254,21,Male,Valmiki,SC,Punjab,Rural,Master,3,0,Tier1,Tier1,59.9,3,20,9.3,1,0,59.9,3,0.33,1,0,0,0,1,0,1,0,0,0,Tech
CAND_00255,39,Male,Balai,SC,Uttar Pradesh,Tier2_city,Bachelor,2,13,Tier3,Tier3,78.3,5,19.13,9.1,1,0.68,5.59,0.36,0.24,1,0,0,0,1,0,0,0,1,26,Tech
CAND_00256,28,Female,Teli,OBC,Uttar Pradesh,Rural,Master,3,5,Tier2,Tier2,71.1,5,16.93,9.3,1,0.62,11.85,0.83,0.23,0,1,0,1,0,0,0,1,0,10,Tech
CAND_00257,33,Female,Mehta,General,Delhi,Rural,Master,3,8,Tier2,Tier2,69.8,5,16.28,8.8,1,0.62,7.76,0.56,0.23,0,1,1,0,0,0,0,1,0,16,Tech
CAND_00258,23,Female,Dhanuk,SC,Punjab,Metro,High School,1,0,Tier1,Tier1,61.1,6,14.69,5.9,1,0,61.1,6,0.24,0,1,0,0,1,0,1,0,0,0,Tech
CAND_00259,35,Female,Bhil,ST,Jharkhand,Rural,Bachelor,2,8,Tier2,Tier2,70.7,2,13.09,9.2,1,0.53,7.86,0.22,0.18,0,1,0,0,0,1,0,1,0,16,Tech
CAND_00260,25,Male,Verma,General,Gujarat,Tier2_city,Bachelor,2,2,Tier1,Tier2,70.6,1,17.76,8,1,0.4,23.53,0.33,0.25,1,0,1,0,0,0,1,0,0,4,Tech
CAND_00261,30,Female,Gujjar,OBC,Madhya Pradesh,Rural,Master,3,4,Tier2,Tier1,66.8,5,14.71,7.8,0,0.4,13.36,1,0.22,0,1,0,1,0,0,0,1,0,8,Tech
CAND_00262,39,Other,Dhanuk,SC,West Bengal,Tier2_city,Master,3,15,Tier2,Tier1,89,9,20.34,7,1,0.79,5.56,0.56,0.23,0,0,0,0,1,0,0,1,0,30,Tech
